run_id,beam_size,img,label_true,context_true,label_generated
20220512_100225,5,16389.jpg,"An adult female bottlenose dolphin with her young, Moray Firth, Scotland",Photo of one large and two small dolphins breaching together,A Hawaiian monk in Hawaii
20220512_100225,5,16390.jpg,"A bottlenose dolphin attacks and kills a harbour porpoise at Chanonry Point, Scotland",Photo of two animals at surface surrounded by spray,The first Australian acquisition of a boat made a significant role in the UK and the United States
20220512_100225,5,16391.jpg,"At Notojima Aquarium, Japan",Profile photo of dolphin soaring over the outstretched arms of an aquarium entertainer,A view of water from the pool of the pool
20220512_100225,5,16392.jpg,"K-Dog, trained by the US Navy to find mines and boobytraps underwater, leaping out of the water",Photo of dolphin leaping clear of the water next to a man wearing a hat,A dolphin wearing a locating pinger
20220512_100225,5,16480.jpg,"East Finchley station in 1873 (then named 'East End, Finchley')",A monochromatic map the station surrounding by fields,Map of the station
20220512_100225,5,16539.jpg,Leap artwork in the Terminal B lobby,An artwork of a giant red leaping rabbit in Terminal B,An exhibit of a flying in the United Kingdom
20220512_100225,5,16540.jpg,Large Tin Top with Sound,Large Tin Top with Sound. The piston can be pressed up and down so for the top to rotate itself on its base.,An example of a tube pump with a gas chamber
20220512_100225,5,16546.jpg,Hobbs regularly practised cricket on Parker's Piece in his youth.,An open stretch of grassland looking towards a church,A view of the school from Glastonbury
20220512_100225,5,16547.jpg,Hobbs (right) opening the batting with Tom Hayward during the County Championship match between Surrey and Warwickshire at the Oval on 2 May 1910,"Two cricketers coming out of a pavilion, ready to bat",A group of Victoria Cricket cricket team at the Sydney Cricket Ground .
20220512_100225,5,16548.jpg,"Hobbs (left) and Sutcliffe opening the batting in Melbourne, Australia, during the second Test in February 1925",Two cricketers walking onto the field holding bats,A photograph of the Sydney Cricket Ground during the first leg of their last match against the Soviet Union
20220512_100225,5,16602.jpg,"Newspaper ""gone to the Web"" in California","Empty newspaper vending boxes on the street, left to right, the Los Angeles Times (cut off), Epoch Times, a San Diego paper (Gone to the Web, sddt.com), a white unnamed box, and the San Diego Business Journal (cut off)","A display at the San Francisco International Airport , California , USA ."
20220512_100225,5,16618.jpg,Borough council seats,Allocation of seats in the borough council of Spandau,Location of the Kingdom of Hungary
20220512_100225,5,16623.jpg,Traditional,The character ,The logo
20220512_100225,5,16624.jpg,"The phrase (ch-ling, car-CL) has the classifier after the noun. It could refer, for example, to ""the cars on the road"".",A traffic jam,A traffic for the traffic city
20220512_100225,5,16625.jpg,"A painting may be referred to with the classifiers ()zhng and f; both phrases have the same meaning, but convey different stylistic effects.",Chinese ink painting depicting a man sitting under a tree,A painting by Su Song painting .
20220512_100225,5,16626.jpg,An oracle bone inscription from the Shng Dynasty. Such inscriptions provide some of the earliest examples of the number phrases that may have eventually spawned Chinese classifiers.,"An off-white, ovular turtle shell with an inscription in ancient Chinese",The effects of the holotype specimen from the National Museum of Natural History Museum
20220512_100225,5,16696.jpg,Avaya office,Office seen through glass doors,The interior
20220512_100225,5,16709.jpg,El Pollo Loco logo for the Mexico-based company.,El Pollo Loco (MX) Logo,The Youth Logo .
20220512_100225,5,16710.jpg,El Pollo Loco logo for the US-based company.,El Pollo Loco (US) Logo,A pictogram of the vaping .
20220512_100225,5,16727.jpg,Goodrem performing in Canberra in 2005,A brunette woman looks into the distance as she holds a microphone while she sings,`` You 're My Baby '' was the first song to reach number one on the Billboard Hot 100 .
20220512_100225,5,16728.jpg,Goodrem performing at Melbourne's Federation Square in 2007,A blonde woman smiles as she looks to her right while sitting behind a piano,"Beyonc performing `` Halo '' at the O2 Arena , in 2007"
20220512_100225,5,16729.jpg,Goodrem at the 2012 Logie Awards,A blonde woman wearing a white dress smiles off into the distance,The concept of Parks and Recreation came to be played for her performance in the film .
20220512_100225,5,16730.jpg,Goodrem at the 2016 Logie Awards,An ombre-haired woman in a dress smiles as she looks away from the camera,A woman twerking in a music video
20220512_100225,5,16731.jpg,A wax figure of Goodrem at Madame Tussauds Sydney,A smiling wax figure styled with blonde hair and outfitted in a blue and purple dress and heels sits cross-legged,A woman dressed in a scene from the film
20220512_100225,5,16746.jpg,"Members of the Milice, armed with captured British Bren guns and No. 4 LeeEnfield rifles",Black-and-white photo of men in uniform with guns,"A group of No . 4 Commando , commander of the battalion , December 1940"
20220512_100225,5,16747.jpg,"Resistance members captured by the Milice, July 1944. One of the miliciens is armed with a captured British Sten gun.","Captured men, with hands behind their heads",The prisoners of war were established in 1941
20220512_100225,5,16748.jpg,"Propaganda poster for the Milice, advertising its first national congress.","Maroon poster, with white Greek letter gamma with a sword",The cover of the first attack on display at the end of the war
20220512_100225,5,16749.jpg,"Milice member guarding Resistance PoWs wearing a German Army Wound Badge (indicating previous service with a German Army unit) and armed with a Spanish copy of the Smith & Wesson Model 10 revolver, chambered in 8mm French Ordnance.","Man in uniform, wearing a beret and holding a revolver",`` This Boy '' was the first number of chart-toppers in 1946 .
20220512_100225,5,16793.jpg,Zonderwater Prison,Aerial view of a walled prison facility,A view of the Arlington State Building
20220512_100225,5,16812.jpg,"An Indian cow and its calf a late 7th century sculpture from Uttar Pradesh, India.",cow and a calf,The Story of a plate from a plate likely made up to his body in a war elephant .
20220512_100225,5,16830.jpg,A 1968 King Vox Wah pedal similar to one that was owned by Jimi Hendrix,"A color image of a 1968 King Vox Wah pedal. The foot pedal is black with chrome accents and has a ""King Vox Wah"" label on the top.",A 1968 King Vox-Wah wah-wah pedal similar to the one owned by Hendrix
20220512_100225,5,16835.jpg,Map of Eastern Cape showing municipalities and districts,Map of Eastern Cap showing municipalities and districts,Map of the counties and partition of Yugoslavia
20220512_100225,5,16857.jpg,Early Sun workstation hardware,printed circuit boards,An example of a module cabinet
20220512_100225,5,16858.jpg,"SPARCstation 1, designed circa 1988",small desktop computer,The Apple Macintosh Plus at the 2005 Game Developers Conference
20220512_100225,5,16873.jpg,"Babasaheb Ambedkar, chairman of the drafting committee, presenting the final draft of the Indian constitution to Constituent Assembly president Rajendra Prasad on 25 November 1949",A smiling Babasaheb Ambedkar and Rajendra Prasad,An undated photograph of Rai Pannalal Mehta .
20220512_100225,5,16874.jpg,1950 Constituent Assembly meeting,Many men in a room,A group of piano and their family
20220512_100225,5,16875.jpg,Jawaharlal Nehru signing the constitution,A bespectacled Jawaharlal Nehru bending over a large book,"The Chief of the British India , Prime Minister of the Indian India , Prime Minister of the British India , President of the Indian Archives , was presented to his father of India ."
20220512_100225,5,16894.jpg,"1885 drawing of the Baltimore & Ohio viaduct (under construction) over Arthur Kill, between Staten Island and New Jersey",1885 drawing of a rail bridge and train,"The original plan of the railway station , 1873"
20220512_100225,5,16897.jpg,An R44 at Grant City heading to St. George in July 1973,"Train at a station, with its driver looking at the camera",The Staten Island station in 2009
20220512_100225,5,16899.jpg,"The abandoned North Shore Branch, with the Bayonne Bridge in the background",Tracks on the North Shore Branch eroding into the [[Kill Van Kull]],A view of the southern portion of the Great Eau
20220512_100225,5,16900.jpg,Abandoned trestle over Robin Road,Rusting trestle over a one-way street,A view of the Street bridge in the town
20220512_100225,5,16953.jpg,"The Marquess of Anglesey, 1840","Field Marshall Henry William Paget, 1st Marquis of Anglesey",George Washington
20220512_100225,5,16954.jpg,"The Palace of Westminster on fire, October 1834, with Old Palace Yard in foreground","Coloured aquatint of the Burning of Parliament. Firemen are pictured in front of the building, while soldiers are seen towards the left of the image, keeping back crowds.",The execution of Trafalgar Square .
20220512_100225,5,16955.jpg,The House of Commons in 1808,"View of a large room, showing the Speaker of the House sitting at the end. Down each side of the room, MPs are sitting  one MP is standing on the right, giving a speech. Balconies are on either side, with spectators visible.",The Chamber of the House of Commons at the Palace of Westminster
20220512_100225,5,16956.jpg,Tally sticks were used by treasury officials until 1826.,"Two small pieces of wood, slightly triangular in shape; these are two halves of the same piece of wood. The top piece shows writing in old English; the lower is rougher.",An illustration of the original house . The area of the two were adopted by two .
20220512_100225,5,16957.jpg,"The Burning of the Houses of Parliament, a coloured aquatint by an unknown artist","View of the front of the Palace of Westminster on fire, seen from Abingdon Street. Crowdsseen at the bottom of the imageare being held back by soldiers, while firemen can be seen tackling the blaze","A screenshot from the fire of Lords , as seen from the Illustrated London News"
20220512_100225,5,16958.jpg,"Superintendent James Braidwood of the London Fire Engine Establishment, pictured in 1866","Head and shoulders painting of James Braidwood. Braidwood is wearing a black frock coat, white shirt with high collar and a soft black stock and is looking to the left of the viewer.",A portrait of John Gould
20220512_100225,5,16959.jpg,"The Palace of Westminster, viewed from the Thames after the fire","A view of Parliament, burned out, from the South bank of the Thames. The outline of a large gable ended building is visible in the middle of the complex; there is much smoke around the image. Several boats are visible on the river, looking at the building.",A panoramic view of the Cathedral of the Cathedral of Lords as seen in the background .
20220512_100225,5,16960.jpg,"Charles Barry, c. 1851","Head and shoulders painting of Sir Charles Barry. Barry is wearing a black jacket, white shirt with high collar and a soft black stock and is looking directly at the painter.",A portrait of John Adams .
20220512_100225,5,16961.jpg,"Barry's plan of the Houses of Parliament and Offices, published in 1852","Architectural plans of the Palace of Westminster, drawn up by Charles Barry. The plans show a long, asymmetrical building. Westminster Hall is shown as part of the image, sitting off the perpendicular to the rest of the building",The first of the National Library
20220512_100225,5,16962.jpg,John Constable's sketch undertaken as he witnessed the fire,"View of the frontage of Parliament on fire, done in watercolour by John Constable. Fire engines are seen in front of the building, with crowds shown at the outside of the image.",The front of the House of Lords
20220512_100225,5,17034.jpg,James Joyce in 1915,A black-and-white photographic portrait of a mustachioed man with glasses in a brimmed hat.,The story was adapted from a novella by Robert Louis .
20220512_100225,5,17036.jpg,Stephen Dedalus has an aesthetic epiphany along Dollymount Strand.,A photograph of a beach.,A view of the beach
20220512_100225,5,17037.jpg,Wurtzel in 2017,Wurtzel seated in sand next to a dog,A child competing in a beach
20220512_100225,5,17043.jpg,Structure of diaphragm shown using a 3D medical animation still shot,Structure of Diaphragm shown using a 3D medical animation still shot,The urinary bladder of a 3D medical animation still shot from the video .
20220512_100225,5,17045.jpg,A juvenile with a kill. Larger birds such as common wood pigeons are more often killed by the larger female Eurasian sparrowhawks; males usually hunt smaller prey.,A sparrowhawk standing on and plucking a large grey bird,The IBA is an important area for regent honeyeaters
20220512_100225,5,17046.jpg,The common cuckoo's resemblance to the Eurasian sparrowhawk helps it avoid aggression from the small birds whose nest it seeks to parasitise.,"Common cuckoo in flight, showing barred underparts",A flying flying in flight
20220512_100225,5,17047.jpg,Deciduous woodland is a typical breeding and hunting habitat for the Eurasian sparrowhawk.,Open deciduous woodland,The park
20220512_100225,5,17048.jpg,"Eurasian sparrowhawks, like this male, discard the larger feathers from their prey before eating the flesh.",A sparrowhawk plucking a small bird,The IBA is an important site for breeding bridled terns
20220512_100225,5,17049.jpg,"Birds that feed out in the open, like this house sparrow, are more vulnerable to predation.",A small grey and brown bird,The IBA is an important area for breeding plumage .
20220512_100225,5,17051.jpg,The chicks stay on the nest until they are 24 to 28 days old.,"Three fluffy, white chicks in a nest",The IBA is an important area for southern California
20220512_100225,5,17052.jpg,Illustration of an egg. The background colour of the eggs changes from light blue to white on storage in collections.,"An egg, white with brown speckles",The arms of an important source
20220512_100225,5,17053.jpg,"In flight as seen from below, showing barring on underparts.","In flight with wings spread, showing barring on underwing and tail",The IBA is an important area for noisy scrub-birds ...
20220512_100225,5,17054.jpg,The Eurasian sparrowhawk's natural hunting behaviour can conflict with gamekeepers rearing common pheasants.,Profile of a large brown bird with a green and red head and a white collar,A adult flying
20220512_100225,5,17055.jpg,Eurasian sparrowhawks are responsible for less than 1% of racing pigeon losses.,Grey and white pigeon,The IBA is an important site for pied imperial pigeons
20220512_100225,5,17056.jpg,The Eurasian sparrowhawk is popular with falconers in Georgia.,Three men with Eurasian sparrowhawks perching on their fists,"The group of their first CFS , March 1945"
20220512_100225,5,17057.jpg,An adult male in Slovakia,Adult male Eurasian sparrowhawk perching on branch,A male subspecies
20220512_100225,5,17172.jpg,Britney Spears (pictured) denied being in a relationship with Durst.,"A female performer in a black-and-white ensemble, holding a microphone near her mouth","A screenshot of the music video , `` Judas ''"
20220512_100225,5,17185.jpg,"A similar market hall to Kimbolton's, in Ledbury, Herefordshire","A Victorian photo circa. 1865 - 1880 of a similar market hall in Ledbury, Herefordshire","The old market hall in 1907 , photographed in the Illustrated London News ( 1857 )"
20220512_100225,5,17234.jpg,"Tom Savini applies make-up to Ari Lehman, creating his vision of Jason Voorhees.","Savini, on the left, applies make-up behind Lehman's ear. Lehman's bald head has been made to appear over-large; his eyes point in directions, and his teeth are extremely crooked.",The music video for `` Blurred Lines ''
20220512_100225,5,17235.jpg,"Jason's original mask was molded from a Detroit Red Wings goalie mask, and would become a staple for the character for the rest of the series.",The actor wears a modified goalie mask. Three red triangles have been painted on the mask.,The `` Big Boy '' led the first team to debut in 2011 .
20220512_100225,5,17236.jpg,"Original concept drawings for ""ber-Jason"", by makeup effects supervisor Stephan Dupuis, took months to plan. Dupuis sculpted a small-scale version of the new design to show off to the filmmakers, before finally taking mold castings of Kane Hodder.","Two drawings show the artist's conception of ber-Jason. On the right, a man with a high-tech metallic right arm and left leg holds a machete. On the left, a detailed drawing of the right arm.",The cover of the first volume of the character has been compared to the media of the works .
20220512_100225,5,17237.jpg,"In 1988, Screamin' toys introduced the build-it yourself Jason figure.","Packaging for the Jason Friday the 13th model kit has a picture of the toy, dressed in leather and goalie mask, and holding a machete.","A photo of the first edition of the first edition of the film 's first concert , 2010"
20220512_100225,5,17271.jpg,"Nonbreeding in Bodega Bay, California. November 2016.",Red phalarope,The IBA is an important site for grey-tailed tattlers
20220512_100225,5,17281.jpg,Inaccessible Island rail,A small black rail stands upright in front of grasses,The label is important for swift parrots
20220512_100225,5,17282.jpg,"Inaccessible Island rail, showing the small flightless wings",A small black rail is held in a hand with a small round wing displayed,An example of a typical e-cigarette used in a traditional shape
20220512_100225,5,17283.jpg,Tussock grass lowlands and steep cliffs from the shore of Inaccessible Island,Steep green cliffs with a small shoreline with low vegetation,The castle of Loch Ness
20220512_100225,5,17284.jpg,Inaccessible Island rails forage under tussock grass,small dark rail hidden by shadows behind grass,The route of the marsh rice rat .
20220512_100225,5,17285.jpg,Inaccessible Island rails often nest in tussock grass,Dark rail standing on old fishing nets hidden by grass,The IBA is an important site for Australasian bitterns
20220512_100225,5,17286.jpg,Tristan thrushes prey on rail chicks,A small thrush stands on a beach with a party of researchers landing on boats behind,The IBA is an important breeding site for Lesser Frigatebirds
20220512_100225,5,17287.jpg,A study skin of the Inaccessible Island rail,a museum skin of a small dark rail lies on a table with a label attached,The blue cat
20220512_100225,5,17358.jpg,On the set of a pornographic film,"A blonde haired woman wearing a pink blouse and black miniskirt is seated atop an office desk. She seductively tugs on a man's shirt, who is standing between her thighs. In the foreground a second woman sits and photographs them, beside her is a stage light pointed towards the couple.","A scene from the film 's release , in 2002"
20220512_100225,5,17383.jpg, Arkansas State Parks,List of Arkansas state parks is located in Arkansas,Map of the National National Park ( click to enlarge )
20220512_100225,5,17386.jpg,"Madonna performing the soundtrack's title track, during the  Who's That Girl World Tour.",Madonna wearing a magenta jacket and black pants singing to a microphone held in her right hand,The performance of `` I Am the Walrus '' in the video
20220512_100225,5,17430.jpg,"Trilliums (c. 1910), by Lily Osman Adams",Landscape painting by Lily Osman Adams,The music video for `` The Day of the World ''
20220512_100225,5,17431.jpg,Frederic Marlett Bell-Smith,Photographic portrait of Frederic Marlett Bell-Smith at his easel,"George Bernard at his office , c. 1945"
20220512_100225,5,17433.jpg,A. J. Casson,Photograph of A. J. Casson at his easel,The story of `` The Adventure of the Golden Book '' .
20220512_100225,5,17434.jpg,Mary Dignam,Photographic portrait of Mary Dignam,A portrait of Elizabeth I
20220512_100225,5,17435.jpg,Lionel Lemoine Fitzgerald,Photographic portrait of Lionel Lemoine Fitzgerald,George Harrison
20220512_100225,5,17476.jpg,"La libert, Nanine Vallain, 1794",Seated woman with Liberty pole,A woman wearing a woman
20220512_100225,5,17477.jpg,"Liberty Leading the People, 1830, by Eugne Delacroix, with the modern French national personification Marianne.","A bare-breasted woman leads a revolutionary army over a barricade, holding aloft a French flag",The Battle of the Nile by Eugne Delacroix ( 1833 )
20220512_100225,5,17498.jpg,"Rouzbeh Yassini pose with original LANcity modem at the Cable Center in Denver, Colorado.",A portrait of Rouzbeh Yassini pose with original LANcity modem-,The first edition of the series was written in 1979 .
20220512_100225,5,17503.jpg,Mount Rushmore National Memorial on a commemorative 1952 stamp,Green 3-cent postage stamp showing people looking at Mount Rushmore,A postage stamp commemorating the 100th anniversary of the British Empire Company
20220512_100225,5,17504.jpg,A screenshot of the game in 2005 just prior to its postponement. Nova is shown engaging a group of Terran guards in a firefight.,"A young blonde woman in an armored suit and carrying a gun runs for cover behind crates while a group of guards take aim, using a sensor device to sweep the area.",A screenshot from a scene from the film 's perspective
20220512_100225,5,17505.jpg,"Nova, the game's protagonist, appears in a cinematic from Ghost. The cinematics were designed to be of higher quality than those in previous StarCraft titles.",A young blonde woman in an armored suit loads a sniper rifle in a red lit room.,A screenshot of a young man
20220512_100225,5,17538.jpg,Nipissing University Student Union logo,NUSU logo,The logo of the University of California .
20220512_100225,5,17542.jpg,Hiking trail on Roki slap,Roki slap hiking trail,A view of the A82 road
20220512_100225,5,17570.jpg,Garden of the Gods at dawn,this was shot in Colorado,"The game was captured by the eruption , in February 2016"
20220512_100225,5,17602.jpg,"George Lazenby, the second actor to play Bond on the cinema screen","Grey haired man in red check shirt, sitting at a table on which his hands are resting.",The episode was written by Pendleton Ward .
20220512_100225,5,17627.jpg,The Regimental Commander gives commands to the Corps of Cadets during a parade in coatee.,The Regimental Commander gives commands during a parade. text,The United States Navy during a parade parade
20220512_100225,5,17628.jpg,Illustration by Edna Libby Beutenmuller from Field Book of Insects (1918),Drawing of lifecycle,"The first page of the first volume of this plate , from a sketch of the National Gallery of Art"
20220512_100225,5,17629.jpg,"""...they spread a large black flag, with a Death's Head and Bones across, and gave chase to Cap't. Prince under the same colours."" Thomas Baker (Bellamy's crew)",Black flag with traditional skull and crossbones,The logo of the airline 's logo
20220512_100225,5,17630.jpg,"Sooty fox sparrow, Sacramento, California",Sooty Fox Sparrow,The IBA is an important site for purple-gaped honeyeaters
20220512_100225,5,17631.jpg,Flag for the Straits Settlements from 1874 to 1925,A British Blue Ensign (a blue flag with the Union Jack placed at the top left corner) charged with a white disc containing the badge of the Straits Settlements (red diamond with an inverted white Y; inside that inverted Y is three crowns.,A flag of the British Army and South Africa
20220512_100225,5,17632.jpg,Flag for the Straits Settlements from 1925 to 1946,A British Blue Ensign (a blue flag with the Union Jack placed at the top left corner) charged with the badge of the Straits Settlements (red diamond with an inverted white Y; inside that inverted Y is three crowns.,"The flag of the United States , the flag of Australia"
20220512_100225,5,17633.jpg,Flag of the Crown colony of Singapore from 1946 to 1952,A British Blue Ensign (a blue flag with the Union Jack placed at the top left corner) charged with the badge of Singapore.,The flag of the British Army 's flag
20220512_100225,5,17634.jpg,Flag of the Crown colony of Singapore from 1952 to 1959,A British Blue Ensign (a blue flag with the Union Jack placed at the top left corner) charged with the badge of Singapore.,The British Army 's flag
20220512_100225,5,17635.jpg,Spectators with national flags at the 2007 National Day Parade,A mass event where people are waving the flag at a stadium,A graduation rally at the stadium
20220512_100225,5,17636.jpg,A giant Singapore flag suspended from a CH-47 Chinook helicopter and accompanied by two Boeing AH-64D Longbow Apaches during a National Day Parade rehearsal on 29 July 2006.,Military aircraft hanging the national flag below and carry it in flight.,The United States Air Force Chinook operating in the United States Air Force Lockheed C-5 Galaxy
20220512_100225,5,17637.jpg,United States President George W. Bush addressing U.S. Embassy staff in Singapore on 16 November 2006. The national flag behind him is defaced with the Lion Symbol numerous times.,"George W. Bush, flanked by a man and a woman, is standing in front of the flag of Singapore, which had been watermarked with numerous small lion symbols.",The state of President George W. Bush
20220512_100225,5,17638.jpg,"The national flag displayed underneath a window, photographed on Singapore's National Day (9 August) in 2006",A home displaying the national flag underneath their window,A National Flag of the United States
20220512_100225,5,17639.jpg,"The national flag, along with banners, flown at Istana Park",Different types of flags and banners being flown at a structure in Istana Park.,The music video for the song `` Heroes ' '' in 2017
20220512_100225,5,17718.jpg,"Sambhaji, eldest son of Shivaji",Sambhaji Bhosale was the eldest son of Shivaji,A portrait of Sultan of Bengal
20220512_100225,5,17719.jpg,"Signature Maratha helmet with curved back, front view",Maratha Helmet,The `` H ''
20220512_100225,5,17733.jpg,"Grave of Henry Goebel and his wife at Green-Wood cemetery in Brooklyn, NY.","Goebel's grave in Brooklyn, NY.","John 's grave in New Orleans , Massachusetts ."
20220512_100225,5,17750.jpg,"Map of Bars, 1891.",Map of Bars county in the Kingdom of Hungary (1891),"Map of Bereg , 1891 ."
20220512_100225,5,17751.jpg,"Map of Trc, 1891.",Map of Trc county in the Kingdom of Hungary (1891),"Map of Lipt , 1891 ."
20220512_100225,5,17763.jpg,"Michael Conrad Hirt's seventeenth-century painting of a woman wearing a ruff, the decorative collar from which the English name of the bird is derived.","A seventeenth-century painting of a woman wearing a ruff, the decorative collar from which the English name of the bird derives. She is wearing a black dress with a particularly large and elaborate white lacy ruff, and holds a flower in her left hand.","A woman wearing a dress from the English ballet , the book of the Shunzhi Emperor ."
20220512_100225,5,17764.jpg,Territorial male in breeding plumage,"Territorial male in breeding plumage with head pointing down, showing the brown ruff and back feathers erected in display",The IBA is an important site for Australasian bitterns
20220512_100225,5,17765.jpg,Illustration of a lek by Johann Friedrich Naumann (17801857),"A white-collared satellite male and a brown-collared territorial male are displaying to each other. Two more males are in the background, and a female is in the foreground.",The IBA is an important area for paradise riflebirds
20220512_100225,5,17766.jpg,Wintering in India,Eight winter-plumage birds standing in a pool in India.,The IBA is an important area for sharp-tailed sandpipers
20220512_100225,5,17767.jpg,Satellite male with white ruff,"A satellite male seen from the front, showing white underparts and a white ruff",The IBA is an important area for many species
20220512_100225,5,17768.jpg,The carrion crow will raid the nests of wetland waders for eggs and young.,A carrion crow picking a small food item from short grass. This species will raid the nests of wetland waders for eggs and chicks.,The IBA is an important area for bird species
20220512_100225,5,17769.jpg,Rice paddies are a favoured winter feeding ground,A flooded rice field in Tamil Nadu. Rice paddies are a favoured winter feeding ground for ruff,The landscape and field fields of the central highlands of Madagascar .
20220512_100225,5,17770.jpg,1897 illustration of ruffs being trapped for food with a net,An 1897 black-and-white drawing of a group of ruffs moving towards an area baited with food. Some are flying towards the food. A net lies on the ground beside the feeding area.,A dummy illustration of a dodo made from the Illustrated London News ( 1857 )
20220512_100225,5,17771.jpg,Male in non-breeding plumage in India,"A single winter plumage male bird facing right on short grass in India. The upperparts are brown-grey with prominent white feather edges, and the underparts are white.",The IBA is an important site for grey-tailed tattlers
20220512_100225,5,17838.jpg,Batavia around 1780,Aerial view of the city and its harbor,The San Francisco Peaks and surrounding areas in the early 1900s
20220512_100225,5,17839.jpg,Batavia between 1675 and 1725,"Sketch of Batavia, its harbor with ships, and hills in the background",The St. Louis Browns
20220512_100225,5,17840.jpg,Coat of arms of Batavia,Coat of arms: a shield with a lion on each side,A Royal coat of arms
20220512_100225,5,17841.jpg,Batavia and its eastern expansion,aerial map from around 1627,An aerial view of the Royal Crescent in 1910
20220512_100225,5,17842.jpg,The coconut-tree-lined Tijgersgracht canal,Canal with buildings on either side,"The town of Windsor , in the 19th century"
20220512_100225,5,17843.jpg,Batavia in 1667,Large overhead map with smaller maps,"Map of the town of Sahure 's temple , located in the city"
20220512_100225,5,17845.jpg,"Southern expansion, 1840",1846 map of southern Batavia,A map of the western frontier of Britain in the early 14th century
20220512_100225,5,17846.jpg,Batavia in 1897,1897 Batvia map,The first Dutch map of the 1920s
20220512_100225,5,17847.jpg,Batavia c.1914,Another map,Map of the battle system
20220512_100225,5,17849.jpg,Many coolies and slaves were employed from outside Java.,1718 drawing of a female Balinese slave,The Triumph of Woman
20220512_100225,5,17966.jpg,"The Vow of John Casimir by Jan Matejko (18381893) shows the Polish king in Lww in 1655, pledging to drive out the Swedes.",The Vow of John Casimir by Jan Matejko,"The painting of Sir John Gould , Thomas Blake"
20220512_100225,5,17967.jpg,"Charles X Gustav in skirmish with Tatars at the battle of Warsaw, July 29, 1656. Johan Philip Lemke, oil on canvas, 1684.","Charles X Gustav in skirmish with Polish Tatars at the battle of Warsaw, by Johan Philip Lemke (1684).","The Battle of Prussia in the Battle of Austerlitz , by Franois Grard"
20220512_100225,5,17968.jpg,Roof garden of Rockefeller Center in Manhattan,Flat rooftop with greenery and a small rectangular pool,The venue
20220512_100225,5,17977.jpg,An array of meats and cheeses at an Italian delicatessen in Rome,"Array of meats, cheeses and bottles",A selection of Burger King 's packaging and a shop of Chicken
20220512_100225,5,17978.jpg,French delicacies sold in delicatessens: foie gras and Sauternes,Jar of pt and bottle of white wine,An example of a wine bottle
20220512_100225,5,17979.jpg,"An Italian-style delicatessen in Five Dock, Sydney",Deli window displaying breads and other foods,A street shop
20220512_100225,5,17980.jpg,The fish counter at Harrods in London,"Large, ornate, high-ceilinged delicatessen","The interior , an example of the palace , located in the upper part of the central court"
20220512_100225,5,18048.jpg,"Hanson's boyhood home in Wahoo, Nebraska is on the National Register of Historic Places",Two-story Queen Anne house,The Hancock House House
20220512_100225,5,18050.jpg,"The connector's southern terminus near the Atlantic City Expressway and exitA.  Exits are designated by letter along the connector, rather than conventional exit numbers.","A three-lane freeway at an exit junction, with two green highway directional signs in the foreground and a skyline of hotels in the background.",The I-40 interchange ( pictured ) is the terminus of the truck in 1991
20220512_100225,5,18051.jpg,US30 eastbound at its interchange with the connector. The connector was first proposed in the 1960s to connect US30 with the Atlantic City Expressway.,A five-lane highway with an exit ramp on the left side and two green highway directional signs.,Aerial view of NY73
20220512_100225,5,18052.jpg,"The connector features a 1,957-foot (596m) tunnel that travels under the Westside residential neighborhood. The tunnel was controversial during the planning stages, as several homes had to be destroyed for its construction.",A view of a highway in an open cut traveling into a tunnel with a green milemarker in the foreground reading SOUTH / MILE 1.3.,The western terminus of Route 403 in the Quonset Business District
20220512_100225,5,18053.jpg,"The opening of the connector helped establish Borgata, the city's high-grossing casino, which opened in 2003.","Two large bronze-colored hotel towers with a parking garage in front, pictured under a cloudy blue sky.",A view of the new building in 2011
20220512_100225,5,18086.jpg," The Royal Military College of Canada in Kingston, Ontario","A 260-degree photo of the Royal Military College of Canada in Kingston, Ontario, on 4 May 2007. Seen is a green landscape during the night, featuring buildings made of white stone and red brick. The night sky is dark blue and purple, with the moon shining bright on the right side of the image. Photo credit: Martin St-Amant (User:S23678)",A panoramic view of the Royal Australian Academy of Canada in April 2010 .
20220512_100225,5,18088.jpg,Pegahmagabow in 1945 while attending a conference in Ottawa where the National Indian Government was formed.,"older man with suit, tie, and medals on his chest","The `` King of the British Isles , 1917"
20220512_100225,5,18091.jpg, Chinese second generation ID card,Chinese second generation ID card,The front page of a modern school card
20220512_100225,5,18092.jpg,"French identity card specimen 19881994, similar to the modern identity card (1994).",French Identity card 1988 - 1994.jpg,The first roll of the British government
20220512_100225,5,18093.jpg,"Back of the French identity card specimen 19881994, similar to the modern identity card (1994).",French Identity card 1988 - 1994.jpg,The original postcard from the original 1960
20220512_100225,5,18094.jpg, Polish national ID card,Polish national ID card,Map of the National Security Service
20220512_100225,5,18095.jpg, Slovak ID card (front),Slovak ID card (front),Map of the German side
20220512_100225,5,18133.jpg,"Spears performing the album's tenth track, ""Shadow"", during The Onyx Hotel Tour in 2004.",Distant image of a blond woman. She is sitting on a swing hanging from two pieces of fabric. Smoke surrounds her. She is wearing a dress and has her legs crossed. She is holding a microphone and grabbing the swing.,The performance of `` Shadow '' .
20220512_100225,5,18134.jpg,"Spears, flanked by one of her dancers, during the performance of album track ""Breathe on Me"" on The Onyx Hotel Tour.","Image of two people kissing. In the left, the man wears underwear and boots. In the right, the blond woman wears lingerie, stockings and high heels.",A screenshot from the film
